Name: 安徽卫视, URL: http://1.70.32.177:8082/rtp/239.1.1.44:8044$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 359 ms
Name: 安徽卫视, URL: http://223.10.19.222:8083/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 243 ms
Name: 安徽卫视, URL: http://223.10.11.187:8083/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 155 ms
Name: 安徽卫视, URL: http://1.70.34.51:8084/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 55 ms
Name: 安徽卫视, URL: http://110.178.52.91:8083/rtp/239.1.1.44:8044$1920x1080, Date: 2024-07-21, Resolution: 1920x1080, Response Time: 48 ms
Name: 安徽卫视, URL: http://1.70.32.120:8084/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 30 ms
Name: 安徽卫视, URL: http://223.10.11.187:8082/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 安徽卫视, URL: http://223.10.19.222:8082/rtp/239.1.1.44:8044$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 144 ms
Name: 安徽卫视, URL: http://60.220.167.12:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 366 ms
Name: 安徽卫视, URL: http://171.120.86.128:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 120 ms
Name: 安徽卫视, URL: http://221.205.92.218:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 101 ms
Name: 安徽卫视, URL: http://183.185.67.240:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 113 ms
Name: 安徽卫视, URL: http://171.117.245.185:8084/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 安徽卫视, URL: http://171.117.73.233:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 367 ms
Name: 安徽卫视, URL: http://183.191.247.183:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 358 ms
Name: 安徽卫视, URL: http://183.185.220.165:8082/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 67 ms
Name: 安徽卫视, URL: http://183.185.67.240:8083/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 2 ms
Name: 安徽卫视, URL: http://171.116.182.180:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 373 ms
Name: 安徽卫视, URL: http://171.119.205.174:6001/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.116.182.180:8083/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 388 ms
Name: 安徽卫视, URL: http://118.81.49.40:8084/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-08, Resolution: 1920x1080, Response Time: 246 ms
Name: 安徽卫视, URL: http://171.118.123.127:8005/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.117.201.100:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 86 ms
Name: 安徽卫视, URL: http://183.189.28.182:8000/rtp/226.0.2.145:9072$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.117.73.233:8083/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 33 ms
Name: 安徽卫视, URL: http://60.220.167.66:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 362 ms
Name: 安徽卫视, URL: http://171.124.48.143:8085/rtp/226.0.2.145:9072$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 340 ms
Name: 安徽卫视, URL: http://60.220.167.12:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 366 ms
Name: 安徽卫视, URL: http://171.120.86.128:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 120 ms
Name: 安徽卫视, URL: http://221.205.92.218:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 101 ms
Name: 安徽卫视, URL: http://183.185.67.240:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 113 ms
Name: 安徽卫视, URL: http://171.117.245.185:8084/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 安徽卫视, URL: http://171.117.73.233:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 367 ms
Name: 安徽卫视, URL: http://183.191.247.183:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 358 ms
Name: 安徽卫视, URL: http://183.185.220.165:8082/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 67 ms
Name: 安徽卫视, URL: http://183.185.67.240:8083/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 2 ms
Name: 安徽卫视, URL: http://171.116.182.180:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 373 ms
Name: 安徽卫视, URL: http://171.119.205.174:6001/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.116.182.180:8083/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 388 ms
Name: 安徽卫视, URL: http://118.81.49.40:8084/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-08, Resolution: 1920x1080, Response Time: 246 ms
Name: 安徽卫视, URL: http://171.118.123.127:8005/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.117.201.100:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 86 ms
Name: 安徽卫视, URL: http://183.189.28.182:8000/rtp/226.0.2.37:8208$1920x1080, Date: 2024-08-31, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.117.73.233:8083/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 33 ms
Name: 安徽卫视, URL: http://60.220.167.66:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 362 ms
Name: 安徽卫视, URL: http://171.124.48.143:8085/rtp/226.0.2.37:8208$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 340 ms
Name: 安徽卫视, URL: http://120.6.7.108:4022/rtp/239.253.92.209:6566$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://101.27.106.176:8888/rtp/239.253.92.209:6566$1920x1080, Date: 2024-09-16, Resolution: 1920x1080, Response Time: 54 ms
Name: 安徽卫视, URL: http://27.184.66.85:1024/rtp/239.254.200.163:6000$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 368 ms
Name: 安徽卫视, URL: http://27.11.59.255:8010/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 239 ms
Name: 安徽卫视, URL: http://211.158.153.132:8004/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 344 ms
Name: 安徽卫视, URL: http://27.10.76.203:8005/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 137 ms
Name: 安徽卫视, URL: http://27.10.128.93:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 399 ms
Name: 安徽卫视, URL: http://27.11.54.45:8001/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 167 ms
Name: 安徽卫视, URL: http://27.11.36.55:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 371 ms
Name: 安徽卫视, URL: http://27.11.52.62:8001/rtp/225.0.4.133:7980$1920x1080, Date: 2024-07-29, Resolution: 1920x1080, Response Time: 120 ms
Name: 安徽卫视, URL: http://27.11.36.55:8001/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 295 ms
Name: 安徽卫视, URL: http://27.11.56.179:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 137 ms
Name: 安徽卫视, URL: http://220.192.3.239:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 282 ms
Name: 安徽卫视, URL: http://27.11.60.108:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 127 ms
Name: 安徽卫视, URL: http://27.11.60.108:8001/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 38 ms
Name: 安徽卫视, URL: http://27.11.63.14:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 133 ms
Name: 安徽卫视, URL: http://27.10.230.52:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://27.11.54.45:8002/rtp/225.0.4.133:7980$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 280 ms
Name: 安徽卫视, URL: http://113.251.228.172:7788/rtp/235.254.198.20:1356$1920x1080, Date: 2024-09-09, Resolution: 1920x1080, Response Time: 165 ms
Name: 安徽卫视, URL: http://171.213.209.105:888/rtp/239.93.1.106:5140$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://171.213.140.103:58888/rtp/239.93.1.106:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 370 ms
Name: 安徽卫视, URL: http://ayolee.com:5253/rtp/239.93.1.106:5140$1920x1080, Date: 2024-06-06, Resolution: 1920x1080, Response Time: 311 ms
Name: 安徽卫视, URL: http://222.212.152.219:4443/rtp/239.93.1.106:5140$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 374 ms
Name: 安徽卫视, URL: http://171.213.141.51:9999/rtp/239.93.1.106:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 56 ms
Name: 安徽卫视, URL: http://171.213.129.5:58888/rtp/239.93.1.106:5140$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 357 ms
Name: 安徽卫视, URL: http://218.5.30.201:4022/rtp/239.61.2.248:9476$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 134 ms
Name: 安徽卫视, URL: http://120.42.233.146:1025/rtp/239.61.2.248:9476$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://117.63.42.152:5555/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 307 ms
Name: 安徽卫视, URL: http://221.226.171.136:4022/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 367 ms
Name: 安徽卫视, URL: http://58.219.141.207:4001/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 366 ms
Name: 安徽卫视, URL: http://114.236.159.169:8001/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 208 ms
Name: 安徽卫视, URL: http://180.111.29.152:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 368 ms
Name: 安徽卫视, URL: http://121.230.183.22:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://114.236.159.168:8001/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 98 ms
Name: 安徽卫视, URL: http://49.75.132.207:7777/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 363 ms
Name: 安徽卫视, URL: http://121.237.155.237:8800/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 355 ms
Name: 安徽卫视, URL: http://58.209.45.168:8800/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-15, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://49.74.205.159:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-14, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://180.115.133.252:1024/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-20, Resolution: 1920x1080, Response Time: 314 ms
Name: 安徽卫视, URL: http://180.109.220.102:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 348 ms
Name: 安徽卫视, URL: http://49.79.200.212:8181/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://58.219.128.130:4001/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://121.232.56.23:8818/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://58.209.140.66:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://114.236.159.170:8001/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 158 ms
Name: 安徽卫视, URL: http://114.225.190.118:8800/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://222.95.92.12:4000/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-14, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://114.218.23.98:4022/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://49.76.186.70:8800/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 372 ms
Name: 安徽卫视, URL: http://49.86.48.88:8888/rtp/239.49.1.36:6000$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://117.63.42.152:5555/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 307 ms
Name: 安徽卫视, URL: http://221.226.171.136:4022/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 367 ms
Name: 安徽卫视, URL: http://58.219.141.207:4001/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 366 ms
Name: 安徽卫视, URL: http://114.236.159.169:8001/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 208 ms
Name: 安徽卫视, URL: http://180.111.29.152:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 368 ms
Name: 安徽卫视, URL: http://121.230.183.22:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://114.236.159.168:8001/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 98 ms
Name: 安徽卫视, URL: http://49.75.132.207:7777/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 363 ms
Name: 安徽卫视, URL: http://121.237.155.237:8800/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 355 ms
Name: 安徽卫视, URL: http://58.209.45.168:8800/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-15, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://49.74.205.159:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-14, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://180.115.133.252:1024/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-20, Resolution: 1920x1080, Response Time: 314 ms
Name: 安徽卫视, URL: http://180.109.220.102:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 348 ms
Name: 安徽卫视, URL: http://49.79.200.212:8181/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-17, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://58.219.128.130:4001/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://121.232.56.23:8818/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://58.209.140.66:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 365 ms
Name: 安徽卫视, URL: http://114.236.159.170:8001/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 158 ms
Name: 安徽卫视, URL: http://114.225.190.118:8800/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://222.95.92.12:4000/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-14, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://114.218.23.98:4022/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-18, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://49.76.186.70:8800/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 372 ms
Name: 安徽卫视, URL: http://49.86.48.88:8888/rtp/239.49.8.204:6000$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://218.72.98.109:4022/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 117 ms
Name: 安徽卫视, URL: http://183.151.16.91:4022/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 368 ms
Name: 安徽卫视, URL: http://60.179.86.91:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 217 ms
Name: 安徽卫视, URL: http://183.151.61.152:4022/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://115.193.30.85:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 359 ms
Name: 安徽卫视, URL: http://115.230.183.55:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://115.230.209.201:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://125.121.121.7:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://218.72.98.109:4022/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 117 ms
Name: 安徽卫视, URL: http://183.151.16.91:4022/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 368 ms
Name: 安徽卫视, URL: http://60.179.86.91:9999/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 217 ms
Name: 安徽卫视, URL: http://183.151.61.152:4022/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://115.193.30.85:9999/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 359 ms
Name: 安徽卫视, URL: http://115.230.183.55:9999/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://115.230.209.201:9999/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://125.121.121.7:9999/rtp/233.50.201.62:5140$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://101.68.81.44:9999/rtp/233.50.201.113:5140$1920x1080, Date: 2024-05-20, Resolution: 1920x1080, Response Time: 352 ms
Name: 安徽卫视, URL: http://219.145.19.189:5554/rtp/239.112.205.72:5140$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 192 ms
Name: 安徽卫视, URL: http://219.145.19.118:5555/rtp/239.112.205.72:5140$1920x1080, Date: 2024-09-01, Resolution: 1920x1080, Response Time: 151 ms
Name: 安徽卫视, URL: http://14.153.161.94:8888/rtp/239.77.1.13:5146$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://14.153.161.94:8888/rtp/239.77.0.183:5146$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://171.105.201.164:4022/rtp/239.81.0.37:4056$720x576, Date: 2024-08-18, Resolution: 720x576, Response Time: 117 ms
Name: 安徽卫视, URL: http://101.81.238.167:4022/rtp/239.45.1.120:5140$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://116.226.62.3:8088/rtp/239.45.1.120:5140$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 15 ms
Name: 安徽卫视, URL: http://58.32.43.123:8888/rtp/239.45.1.120:5140$1920x1080, Date: 2024-09-23, Resolution: 1920x1080, Response Time: 308 ms
Name: 安徽卫视, URL: http://219.140.224.108:5555/rtp/239.69.1.70:10060$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://27.16.219.181:4022/rtp/239.69.1.70:10060$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 364 ms
Name: 安徽卫视, URL: http://119.98.134.206:5555/rtp/239.69.1.70:10060$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 165 ms
Name: 安徽卫视, URL: http://119.98.133.99:4022/rtp/239.69.1.70:10060$1920x1080, Date: 2024-08-27, Resolution: 1920x1080, Response Time: 76 ms
Name: 安徽卫视, URL: http://119.98.174.222:8888/rtp/239.69.1.70:10060$1920x1080, Date: 2024-09-22, Resolution: 1920x1080, Response Time: 359 ms
Name: 安徽卫视, URL: http://119.98.124.146:4022/rtp/239.69.1.70:10060$1920x1080, Date: 2024-09-04, Resolution: 1920x1080, Response Time: 107 ms
Name: 安徽卫视, URL: http://118.249.20.127:9999/rtp/239.76.252.196:9000$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://118.249.20.125:9999/rtp/239.76.252.196:9000$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 361 ms
Name: 安徽卫视, URL: http://124.230.56.141:55555/rtp/239.76.252.196:9000$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 344 ms
Name: 安徽卫视, URL: http://42.4.217.176:9009/rtp/232.0.0.141:1234$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 374 ms
Name: 安徽卫视, URL: http://42.4.217.176:9003/rtp/232.0.0.141:1234$1920x1080, Date: 2024-09-26, Resolution: 1920x1080, Response Time: 361 ms
Name: 安徽卫视, URL: http://223.215.52.103:58888/rtp/238.1.78.150:7072$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 148 ms
Name: 安徽卫视, URL: http://36.56.123.93:4022/rtp/238.1.78.150:7072$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 366 ms
Name: 安徽卫视, URL: http://222.141.135.59:888/rtp/225.1.4.87:1116$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 345 ms
Name: 安徽卫视, URL: http://42.237.177.183:4000/rtp/225.1.4.87:1116$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://219.156.53.210:9999/rtp/225.1.4.87:1116$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://222.141.135.59:888/rtp/225.1.4.20:1049$1920x1080, Date: 2024-09-28, Resolution: 1920x1080, Response Time: 345 ms
Name: 安徽卫视, URL: http://42.237.177.183:4000/rtp/225.1.4.20:1049$1920x1080, Date: 2024-09-27, Resolution: 1920x1080, Response Time: 375 ms
Name: 安徽卫视, URL: http://219.156.53.210:9999/rtp/225.1.4.20:1049$1920x1080, Date: 2024-09-25, Resolution: 1920x1080, Response Time: 360 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226391/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3, Date: None, Resolution: None, Response Time: 1043 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226391/index.m3u8, Date: None, Resolution: None, Response Time: 1660 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8, Date: None, Resolution: None, Response Time: 1043 ms
Name: 安徽卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8, Date: None, Resolution: None, Response Time: 1660 ms
